SPECTRUM - MS,
Top2_40ms.raw,
FTMS + c ESI Full ms [200.0000-1200.0000],
Scan #: 23,
RT: 0.16,
Data points: 1706,
Mass,Intensity
507.871582,1995.540649
508.763397,1370.994141
508.800629,10214.96484
509.836914,17228.50195
511.397156,1897.748291
512.415161,10015.84082
512.783386,34307.29297
512.897278,2541.060059
513.210083,2454.717773
513.282104,1874.162476
513.316895,1861.218018
513.419617,2438.214355
513.818054,8313.842773
514.301025,2513.307129
514.780273,6471.647949
515.260559,2035.489136
515.296326,8084.927734
515.333374,1965.553711
515.778442,1581.420288
515.813782,37178.0625
515.834656,2689.346436
516.28009,2293.015137
516.317444,2578.593262
516.81604,5719.771973
516.920471,4671.804688
517.276428,4857.796875
517.312256,9728.558594
518.296387,6598.748535
518.315369,2140.606201
518.334167,2526.180908
518.493896,6062.469238
518.799072,1839.252563
519.292419,2039.686157
519.329041,5439.685547
519.869812,2788.234863
520.312683,4564.913086
520.332336,27819.67188
520.508789,32752.08398
521.337891,6213.915039
521.512695,11129.8418
526.395325,5102.966309
526.774414,2401.033936
527.298462,1937.580078
527.837646,1706.603882
527.89502,13532.40234
528.410461,1823.984741
528.753906,7795.643555
528.808105,2060.904541
528.900696,2517.412842
529.277466,1866.621704
529.312683,7365.686523
529.890564,91439.83594
530.405029,2137.30835
530.753174,5385.429688
530.781128,2153.895996
530.890747,32686.67578
531.292786,5685.170898
531.328491,6609.231445
531.818726,19495.99219
531.890137,236759.3906
531.916138,25948.44336
532.311646,4504.653809
532.331055,1755.482788
532.819153,1386.294922
532.891907,53582.4375
532.918762,3894.987549
533.30719,4931.446289
533.343384,7383.109375
533.657104,4809.250977
533.884949,1257580.875
534.101257,2793.764893
534.309875,2267.118896
534.754578,11162.26465
534.886475,358876.5
534.923645,8627.478516
535.885681,138361.0469
535.912231,12013.36426
536.305908,1635.844238
536.888855,24385.3125
537.879089,208993.0938
537.911865,15968.70801
538.43042,1817.046631
538.881409,38895.44531
538.919067,2237.170898
538.944702,7340.088379
539.224915,2336.145752
539.882446,8456.158203
540.446899,2261.003418
540.773254,1667.00293
541.260803,2053.916992
542.331665,2068.123047
542.368591,1939.229004
542.426636,1759.967041
542.922852,1745.07312
543.291687,4180.501953
543.32843,1899.135986
543.399048,1788.98584
544.710693,1781.0625
544.922668,2204.82251
544.962219,2111.631836
545.307373,5313.370605
545.343933,2515.602295
545.905945,13132.95996
546.40033,14724.20215
546.74823,2022.939331
546.918396,14145.74121
547.323547,2450.573975
547.403137,6635.061035
547.47229,7197.675781
547.789795,7603.666016
547.900574,96303.75
548.343811,1941.318848
548.363647,2116.368408
548.540466,5185.743652
548.898987,35082.53516
549.340576,1849.521484
549.488403,5974.435547
549.899658,31037.27539
550.729553,7736.658203
550.786438,5120.351074
550.853271,2519.481689
550.877075,2136.219971
550.911621,83702.35156
551.894714,141111.7031
552.728149,2748.796143
552.895813,42033.32031
553.769592,10246.91992
553.800842,7173.455078
553.895142,23431.46875
554.903625,16611.15039
555.889465,80427.76563
556.441772,11905.49609
556.740479,2248.762207
556.892456,15804.51074
557.447205,2040.312012
557.895569,5345.897461
559.321716,4318.978027
559.361755,2168.724609
560.343445,4568.53418
560.894348,2709.410889
560.933228,5312.737793
561.302551,4668.114258
561.340027,2170.314453
561.917236,2387.866455
563.918091,8582.775391
563.939514,1769.191528
564.358887,20950.76953
564.92865,14777.18457
565.362915,4708.21875
565.7547,1587.305298
565.793091,1834.206787
565.911011,48689.59766
566.786987,16213.17773
566.911316,16519.14648
566.922363,16729.58398
567.921143,9916.980469
568.922241,75672.52344
569.766479,6245.875
569.8396,1868.723267
569.924255,19965.29102
570.421448,2652.569824
570.917053,382790.3125
571.286316,2094.772461
571.918213,143055.8281
572.711975,1451.604736
572.803772,2633.316162
572.91687,115892.9922
573.302612,1937.630859
573.338318,2161.072754
573.408325,2055.972168
573.488159,5073.849121
573.876282,4844.749512
573.919067,31814.14258
574.432739,1814.372803
574.490417,2427.05835
574.911438,402723.875
575.318237,2004.08374
575.354187,2111.169434
575.503235,15008.94043
575.913269,122540.9375
576.506226,6179.87793
576.912659,43154.01953
577.371338,2340.716553
577.519775,18075.05664
577.912537,9021.746094
578.338501,2325.871582
578.522217,4872.797852
578.90564,49778.53906
578.942261,14120.26172
579.908691,9340.549805
579.942932,4093.429932
582.939209,3717.859375
583.947144,2609.010742
584.473999,1800.901001
584.933105,17909.3457
585.289612,2343.170166
585.375061,2006.161865
585.932434,9055.884766
586.451416,1689.914795
586.932373,45716.66797
587.944275,27251.94531
588.768372,24151.36719
588.927368,244307.375
589.332336,2220.834473
589.370361,1941.738159
589.927673,92287.98438
590.426819,15854.11231
590.927368,29326.57813
591.428284,8090.973145
591.723938,1863.99585
591.937744,84362.96094
592.94043,24709.76953
593.908264,18087.04492
593.941345,37631.39063
594.782837,5931.942383
594.909424,5797.328125
594.941895,10481.66309
595.779419,8051.403809
595.818115,2190.60376
595.932861,30804.72852
596.43634,1618.481445
596.93457,6062.057617
597.911072,5970.095215
599.390564,2394.741699
599.503113,5238.044922
600.468445,7254.045898
601.47168,2796.442871
601.518555,8710.494141
602.521667,4777.658691
603.535034,12712.97754
603.925964,2099.809326
604.40741,1969.237305
604.537354,7600.301758
604.740967,11997.62305
605.329529,1808.548584
605.365051,2271.8125
605.550293,9182.679688
605.954956,9386.536133
606.552246,1690.417969
606.742676,3660.247559
607.739441,1712.034058
607.922424,9411.060547
607.955505,21973.68555
608.38562,14922.41016
608.923645,3554.801025
608.957642,9998.848633
609.389343,2342.105957
609.947998,29651.17969
610.750854,26866.75586
610.952026,10490.20508
611.943848,122512.3125
612.556824,5852.122559
612.608032,1955.073486
612.94458,47316.51172
613.94519,15047.24805
614.446716,2571.13916
615.347473,1874.802368
615.887146,8601.301758
616.769348,14230.70508
616.830994,2413.843994
617.937805,1608.618286
619.345947,1729.995117
619.88208,1689.566772
619.970032,2001.366455
621.396912,1899.689575
626.482239,2263.705078
626.723511,18129.77539
627.536011,14619.27344
628.500793,1896.182495
628.538269,4514.810547
628.973938,5498.837891
629.720642,2765.977051
630.938354,7865.271973
630.974121,15172.57715
631.863403,2367.427734
631.940735,4093.072998
631.975464,8210.591797
632.741272,19477.06836
632.966797,4942.057617
633.734863,1780.73877
633.967957,2769.038818
634.452881,16347.45313
634.542175,3843.88501
635.456421,6416.347656
637.305542,10130.98145
638.747925,2566.293457
640.587097,2174.729492
642.690125,2691.299805
644.4953,6716.310547
644.694641,2130.349121
645.395996,1677.619507
645.756897,1548.272217
647.410645,1806.215088
648.710205,7562.085938
648.770081,2717.720947
650.713318,2433.962646
652.411438,8735.727539
654.331726,8310.180664
654.714172,5831.095703
655.382874,2426.282227
658.472473,2474.40332
658.914429,12729.47754
659.91925,3464.945557
660.555847,2658.588379
660.911255,2072.605957
662.571838,8257.027344
663.453918,50256.62891
663.577209,1955.140625
664.457825,24407.75391
664.668457,5439.567383
664.763977,2458.790771
665.459473,6258.774902
667.742798,2485.175781
670.683655,2602.236816
672.524292,1736.964111
672.692078,1542.377197
676.696777,1774.71814
678.478577,14565.26367
680.482544,2518.07666
682.363647,4027.235352
686.748108,10699.17773
688.52179,9151.374023
695.358337,2207.374023
696.437744,5472.246582
702.716614,9394.591797
708.513367,2630.59668
708.639709,1601.544556
708.728699,13407.0752
714.536987,2027.237915
714.743958,1760.447998
716.550354,2201.359375
721.507874,4848.757324
722.506409,10419.01758
723.509705,4897.401367
724.701477,9489.126953
726.700073,2177.803223
730.708618,19237.9668
732.549377,12117.22363
733.552246,2404.024658
736.723938,6557.018066
740.464355,2163.692871
740.662598,6182.270996
743.434387,2146.385254
746.681274,17197.81836
748.681519,2718.483887
752.695862,7427.988281
758.565674,6250.859863
760.58429,6511.056152
761.591431,1730.358154
762.526367,1781.993774
762.644226,9442.975586
764.645569,5162.671875
766.531189,5401.61377
767.533752,2716.16748
768.540405,4772.283691
768.659363,8410.333008
770.653564,2148.79834
774.675903,5327.376465
776.571655,4770.183594
777.578491,4771.553711
778.613098,2501.689941
784.630737,6555.635254
784.722107,4796.078613
786.597107,4560.673828
788.615723,2142.451416
790.558899,12282.38477
790.633118,1459.9729
791.562256,6773.92334
796.587463,2377.10791
799.452515,5625.552246
800.454895,2331.563965
800.6875,2326.059082
806.611511,1858.464966
806.702698,6700.85498
810.556335,2195.544189
820.598511,5508.558594
822.671692,6765.827637
823.449036,1723.039429
824.574219,1665.499146
825.468079,6070.514648
826.472595,2128.16626
827.484619,14211.65137
828.486816,7142.324219
828.598145,1493.733398
828.686584,7413.867188
829.49292,5060.433594
834.701538,1659.618774
836.545471,2295.546875
844.651489,5829.124023
846.615967,2282.739258
849.466492,4862.813477
850.666443,7369.022949
851.485229,5143.823242
853.501404,10384.06445
854.582642,1720.365723
855.514221,8688.93457
856.520142,6965.123047
856.681519,1748.066284
860.619995,6771.717285
864.622742,2359.406982
866.640503,9680.125977
872.544373,2256.149414
875.48114,1923.337402
876.59137,1863.091064
877.493835,1704.817139
882.605286,7348.304199
884.606689,4764.523926
888.625916,7948.674805
894.630493,2611.63501
898.574402,2628.894775
900.569458,2266.520996
904.59082,2187.620605
904.677856,1688.006104
908.655151,4198.239746
920.558655,1886.372925
920.653625,2718.394775
926.568481,1794.090088
926.662292,1839.143188
942.53064,2053.821777
942.630493,6121.617188
948.642517,1921.758179
964.612854,5189.927734
967.530273,2744.640137
970.626587,4625.369141
978.568787,1652.483276
980.582947,5296.688477
984.557556,4726.585938
985.561829,4784.995117
986.59314,5167.584473
989.513123,1492.616699
996.54895,2410.157227
1002.56311,6023.339355
1008.573242,7510.191406
1018.531799,2202.324951
1018.628784,1648.883789
1024.543945,2250.843506
1040.516113,1802.948242
1046.52832,2212.161865
1062.504272,1579.192017
1062.588135,2268.505859
1100.538696,1664.119629
1106.553955,2765.057129
1116.506714,2415.11499
1122.52002,1769.786499
1140.495605,2435.382813
1144.50354,1654.424072
1160.470337,1600.371704
1162.46167,1625.449341
