Checked,Ion,Charge,Molecular Weight,m/z,RT [min],FWHM [min],# MI,Area,Parent Area [%],Study File ID
FALSE,[M+H]+1,1,829.49846,830.50574,9.228,0.058,2,418395.8316,100.0,F1
FALSE,[M+H]+1,1,844.69182,845.6991,17.532,0.096,3,418243.0663,100.0,F1
FALSE,[M+H]+1,1,809.63121,810.63849,12.052,0.127,4,418000.4756,100.0,F1
FALSE,[M+H]+1,1,749.55687,750.56415,7.559,0.098,3,417468.0193,100.0,F1
FALSE,[M+H]+1,1,839.70079,840.70807,14.436,0.136,3,417342.4272,100.0,F1
FALSE,[M+H]+1,1,801.56297,802.57025,9.611,0.069,2,166484.2755,40.463,F1
FALSE,[M+H]+1,1,877.69328,878.70056,11.446,0.107,3,392926.5339,100.0,F1
FALSE,[M+H]+1,1,338.28185,339.28912,11.146,0.122,2,416255.4152,100.0,F1
FALSE,[M+H]+1,1,549.34343,550.35071,1.951,0.109,3,416181.5424,100.0,F1
FALSE,[M+H]+1,1,612.43193,613.43921,1.497,0.2,3,351593.5323,100.0,F1
FALSE,[M+H]+1,1,905.72319,906.73047,12.708,0.146,4,415762.667,100.0,F1
FALSE,[M+H]+1,1,1190.77556,1191.78284,10.342,0.079,2,41326.70074,100.0,F1
FALSE,[M+H]+1,1,840.56346,841.57074,7.745,0.059,3,414989.498,100.0,F1
FALSE,[M+H]+1,1,628.54357,629.55084,10.209,0.073,2,414751.989,100.0,F1
FALSE,[M+H]+1,1,1034.80547,1035.81274,14.725,0.083,5,414106.9836,100.0,F1
FALSE,[M+H]+1,1,522.46489,523.47217,16.749,0.093,3,414070.8566,100.0,F1
FALSE,[M+H]+1,1,915.73253,916.73981,14.245,0.117,3,413960.6151,100.0,F1
FALSE,[M+H]+1,1,838.64604,839.65332,15.46,0.12,2,413559.0946,100.0,F1
FALSE,[M+H]+1,1,444.23839,445.24567,0.959,0.057,2,413282.9726,100.0,F1
FALSE,[M+H]+1,1,849.81578,850.82306,18.832,0.121,3,412788.88,100.0,F1
FALSE,[M+H]+1,1,896.68724,897.69452,14.638,0.171,2,412371.4338,100.0,F1
FALSE,[M+H]+1,1,747.54216,748.54944,7.287,0.062,4,412037.1247,100.0,F1
FALSE,[M+H]+1,1,619.6638,620.67108,15.957,0.101,2,411620.7636,100.0,F1
FALSE,[M+H]+1,1,847.80016,848.80743,18.126,0.142,3,411255.2372,100.0,F1
FALSE,[M+H]+1,1,944.72331,945.73059,16.942,0.086,2,411113.1316,100.0,F1
FALSE,[M+H]+1,1,885.6245,886.63177,9.195,0.09,3,337832.7846,82.243,F1
FALSE,[M+H]+1,1,710.52611,711.53339,11.727,0.075,4,410332.6255,100.0,F1
FALSE,[M+H]+1,1,622.49675,623.50403,13.69,0.207,2,409802.4316,100.0,F1
FALSE,[M+H]+1,1,1005.6599,1006.66718,8.125,0.063,3,409795.6859,100.0,F1
FALSE,[M+H]+1,1,996.75548,997.76276,16.892,0.105,2,409542.7004,100.0,F1
FALSE,[M+H]+1,1,783.50658,784.51385,7.619,0.192,2,217690.4831,53.241,F1
FALSE,[M+H]+1,1,811.53703,812.54431,10.093,0.084,3,163164.5447,100.0,F1
FALSE,[M+H]+1,1,979.85869,980.86597,18.211,0.101,2,407150.5342,100.0,F1
FALSE,[M+H]+1,1,785.1765,786.18378,9.427,0.031,2,406995.4573,100.0,F1
FALSE,[M+H]+1,1,993.71947,994.72675,11.002,0.089,4,406527.1189,100.0,F1
FALSE,[M+H]+1,1,787.51177,788.51904,8.734,0.066,2,406258.3365,100.0,F1
FALSE,[M+H]+1,1,700.40239,701.40967,9.549,0.071,2,405219.2773,100.0,F1
FALSE,[M+H]+1,1,849.66667,850.67395,11.809,0.121,2,404836.3454,100.0,F1
FALSE,[M+H]+1,1,922.70256,923.70984,14.648,0.209,2,404819.2082,100.0,F1
FALSE,[M+H]+1,1,539.52751,540.53479,9.977,0.061,2,112580.7277,29.78,F1
FALSE,[M+H]+1,1,915.64672,916.65399,8.359,0.072,2,403882.7929,100.0,F1
FALSE,[M+H]+1,1,870.80266,871.80994,19.842,0.088,4,403140.8739,100.0,F1
FALSE,[M+H]+1,1,759.61534,760.62262,12.116,0.152,4,403105.051,100.0,F1
FALSE,[M+H]+1,1,938.79314,939.80042,15.688,0.168,2,402398.6634,100.0,F1
FALSE,[M+H]+1,1,930.70738,931.71466,16.089,0.2,2,401969.713,100.0,F1
FALSE,[M+H]+1,1,699.48143,700.48871,7.445,0.074,2,401221.6588,100.0,F1
FALSE,[M+H]+1,1,887.61711,888.62439,10.835,0.089,3,401021.1949,100.0,F1
FALSE,[M+H]+1,1,533.5905,534.59778,14.987,0.128,3,400773.247,100.0,F1
FALSE,[M+H]+1,1,903.70958,904.71686,11.684,0.116,4,400766.981,100.0,F1
FALSE,[M+H]+1,1,853.76854,854.77582,19.483,0.086,3,400500.7892,100.0,F1
FALSE,[M+H]+1,1,800.6425,801.64978,10.009,0.066,3,398862.6571,100.0,F1
FALSE,[M+H]+1,1,535.37944,536.38672,15.927,0.103,3,398097.613,100.0,F1
FALSE,[M+H]+1,1,866.5786,867.58588,8.117,0.044,3,397887.075,100.0,F1
FALSE,[M+H]+1,1,779.58415,780.59143,18.636,0.155,4,396919.2586,100.0,F1
FALSE,[M+H]+1,1,917.687,918.69427,11.097,0.12,3,396138.6693,100.0,F1
FALSE,[M+H]+1,1,935.83208,936.83936,17.64,0.13,3,395902.1044,100.0,F1
FALSE,[M+H]+1,1,577.61614,578.62341,15.95,0.097,2,395776.0939,100.0,F1
FALSE,[M+H]+1,1,1021.81047,1022.81775,15.255,0.113,2,395707.6105,100.0,F1
FALSE,[M+H]+1,1,777.56688,778.57416,18.163,0.157,2,394353.6491,100.0,F1
FALSE,[M+H]+1,1,815.69634,816.70361,11.521,0.105,2,394213.9293,100.0,F1
FALSE,[M+H]+1,1,640.54357,641.55084,8.361,0.058,2,393956.8878,100.0,F1
FALSE,[M+H]+1,1,851.64043,852.64771,10.423,0.097,2,393840.4356,100.0,F1
FALSE,[M+H]+1,1,313.33464,314.34192,3.213,0.142,3,393514.8692,100.0,F1
FALSE,[M+H]+1,1,875.63982,876.64709,11.998,0.088,5,208672.6134,53.05,F1
FALSE,[M+H]+1,1,567.26958,568.27686,1.641,0.089,3,393323.4948,100.0,F1
FALSE,[M+H]+1,1,880.73985,881.74713,15.025,0.275,2,392937.7022,100.0,F1
FALSE,[M+H]+1,1,508.36376,509.37103,1.645,0.109,2,392851.4111,100.0,F1
FALSE,[M+H]+1,1,822.661,823.66827,11.751,0.106,2,392227.8102,100.0,F1
FALSE,[M+H]+1,1,1013.82182,1014.8291,15.453,0.174,2,392055.9719,100.0,F1
FALSE,[M+H]+1,1,418.27184,419.27911,1.884,0.086,3,391460.203,100.0,F1
FALSE,[M+H]+1,1,668.53642,669.5437,11.802,0.077,3,391402.9021,100.0,F1
FALSE,[M+H]+1,1,822.67156,823.67883,15.547,0.175,2,391256.435,100.0,F1
FALSE,[M+H]+1,1,851.64,852.64728,10.108,0.132,2,391058.423,100.0,F1
FALSE,[M+H]+1,1,769.67369,770.68097,17.26,0.097,4,390762.6967,100.0,F1
FALSE,[M+H]+1,1,855.64665,856.65393,9.182,0.109,3,390213.4953,100.0,F1
FALSE,[M+H]+1,1,729.56633,730.57361,8.771,0.112,2,389824.4483,100.0,F1
FALSE,[M+H]+1,1,738.57189,739.57916,17.033,0.091,3,389764.3579,100.0,F1
FALSE,[M+H]+1,1,754.13982,755.14709,9.328,0.058,2,389624.4247,100.0,F1
FALSE,[M+H]+1,1,519.50145,520.50873,8.121,0.062,3,389367.5589,100.0,F1
FALSE,[M+H]+1,1,785.98784,786.99512,9.423,0.045,2,389197.8998,100.0,F1
FALSE,[M+H]+1,1,1026.80266,1027.80994,17.924,0.218,4,389130.836,100.0,F1
FALSE,[M+H]+1,1,974.90734,975.91461,18.189,0.107,2,388564.3625,100.0,F1
FALSE,[M+H]+1,1,690.52098,691.52826,10.67,0.074,2,388455.4793,100.0,F1
FALSE,[M+H]+1,1,1129.93767,1130.94495,18.187,0.154,3,388398.1388,100.0,F1
FALSE,[M+H]+1,1,871.54979,872.55707,9.064,0.085,2,388074.8729,100.0,F1
FALSE,[M+H]+1,1,1034.86504,1035.87231,19.934,0.121,4,387756.2963,100.0,F1
FALSE,[M+H]+1,1,995.73473,996.742,11.474,0.098,4,387473.3667,100.0,F1
FALSE,[M+H]+1,1,614.52745,615.53473,8.19,0.055,3,387186.8488,100.0,F1
FALSE,[M+H]+1,1,465.46602,466.4733,6.822,0.069,3,387151.892,100.0,F1
FALSE,[M+H]+1,1,819.57598,820.58325,10.881,0.086,2,385747.3017,100.0,F1
FALSE,[M+H]+1,1,854.71263,855.71991,17.882,0.151,4,384712.588,100.0,F1
FALSE,[M+H]+1,1,815.53984,816.54712,9.834,0.063,3,384674.203,100.0,F1
FALSE,[M+H]+1,1,912.75554,913.76282,18.534,0.121,4,384510.0515,100.0,F1
FALSE,[M+H]+1,1,1171.73699,1172.74426,10.757,0.086,4,382101.347,100.0,F1
FALSE,[M+H]+1,1,809.63121,810.63849,11.748,0.094,3,234363.6113,100.0,F1
FALSE,[M+H]+1,1,880.58696,881.59424,8.045,0.046,2,380905.3973,100.0,F1
FALSE,[M+H]+1,1,875.67711,876.68439,11.042,0.117,2,379693.7653,100.0,F1
FALSE,[M+H]+1,1,913.84795,914.85522,18.777,0.121,2,379572.2648,100.0,F1
FALSE,[M+H]+1,1,891.59276,892.60004,10.323,0.1,3,377879.1132,100.0,F1
FALSE,[M+H]+1,1,821.6353,822.64258,11.245,0.084,2,377819.0847,100.0,F1
FALSE,[M+H]+1,1,993.7166,994.72388,11.759,0.104,2,131671.5087,100.0,F1
FALSE,[M+H]+1,1,815.6154,816.62268,9.117,0.078,2,377508.6003,100.0,F1
FALSE,[M+H]+1,1,798.51982,799.5271,7.579,0.124,2,377270.2184,100.0,F1
FALSE,[M+H]+1,1,692.53624,693.54352,11.012,0.084,3,377180.9201,100.0,F1
FALSE,[M+H]+1,1,792.4948,793.50208,6.69,0.051,2,47011.62521,14.474,F1
FALSE,[M+H]+1,1,537.5847,538.59198,17.664,0.133,3,376442.0949,100.0,F1
FALSE,[M+H]+1,1,1053.29094,1054.29822,14.011,0.074,4,376088.8009,100.0,F1
FALSE,[M+H]+1,1,720.4547,721.46198,6.952,0.04,2,165446.869,44.029,F1
FALSE,[M+H]+1,1,968.85484,969.86212,20.898,0.116,5,375408.8082,100.0,F1
FALSE,[M+H]+1,1,667.6267,668.63397,17.685,0.084,3,375334.6658,100.0,F1
FALSE,[M+H]+1,1,1002.93181,1003.93909,20.066,0.113,5,374967.5156,100.0,F1
FALSE,[M+H]+1,1,849.53807,850.54535,7.277,0.05,3,374545.1059,100.0,F1
FALSE,[M+H]+1,1,851.67522,852.6825,12.866,0.151,2,374504.2101,100.0,F1
FALSE,[M+H]+1,1,829.93547,830.94275,22.413,0.046,3,374238.1988,100.0,F1
FALSE,[M+H]+1,1,913.63005,914.63733,8.098,0.081,2,374216.5893,100.0,F1
FALSE,[M+H]+1,1,638.52739,639.53467,7.729,0.081,3,373963.0284,100.0,F1
FALSE,[M+H]+1,1,891.73161,892.73889,14.983,0.098,2,373597.5726,100.0,F1
FALSE,[M+H]+1,1,657.5468,658.55408,11.53,0.082,4,373543.454,100.0,F1
FALSE,[M+H]+1,1,805.59978,806.60706,9.142,0.073,2,373326.155,100.0,F1
FALSE,[M+H]+1,1,684.51042,685.5177,11.511,0.085,3,373127.0923,100.0,F1
FALSE,[M+H]+1,1,427.36647,428.37375,2.797,0.139,3,372283.3461,100.0,F1
FALSE,[M+H]+1,1,753.72124,754.72852,17.043,0.084,3,371907.7817,100.0,F1
FALSE,[M+H]+1,1,360.26637,361.27365,7.937,0.073,2,371818.7592,100.0,F1
FALSE,[M+H]+1,1,1020.29869,1021.30597,13.273,0.077,4,371760.159,100.0,F1
FALSE,[M+H]+1,1,721.38738,722.39465,4.325,0.285,2,371575.6736,100.0,F1
FALSE,[M+H]+1,1,239.26116,240.26843,6.702,0.094,3,371124.5662,100.0,F1
FALSE,[M+H]+1,1,935.8319,936.83917,17.954,0.108,2,371047.8792,100.0,F1
FALSE,[M+H]+1,1,1036.82109,1037.82837,15.66,0.177,3,370990.0041,100.0,F1
FALSE,[M+H]+1,1,779.7011,780.70837,15.493,0.163,3,370919.5395,100.0,F1
FALSE,[M+H]+1,1,620.61174,621.61902,20.375,0.1,4,370640.4573,100.0,F1
FALSE,[M+H]+1,1,1026.82109,1027.82837,14.869,0.086,2,19022.13424,5.137,F1
FALSE,[M+H]+1,1,851.54296,852.55023,7.278,0.051,2,370038.3935,100.0,F1
FALSE,[M+H]+1,1,978.8969,979.90417,20.784,0.163,4,368643.151,100.0,F1
FALSE,[M+H]+1,1,839.61583,840.62311,11.865,0.127,4,294899.1199,100.0,F1
FALSE,[M+H]+1,1,577.61626,578.62354,16.36,0.098,2,368238.3162,100.0,F1
FALSE,[M+H]+1,1,998.53899,999.54626,0.956,0.052,2,254472.8793,71.418,F1
FALSE,[M+H]+1,1,1023.82561,1024.83289,15.879,0.118,2,367860.1123,100.0,F1
FALSE,[M+H]+1,1,661.46904,662.47632,7.905,0.092,2,225205.1548,61.27,F1
FALSE,[M+H]+1,1,739.45592,740.4632,7.557,0.074,3,367493.4839,100.0,F1
FALSE,[M+H]+1,1,939.64714,940.65442,8.106,0.087,3,367386.7763,100.0,F1
FALSE,[M+H]+1,1,489.28292,490.29019,0.977,0.074,2,367317.8531,100.0,F1
FALSE,[M+H]+1,1,811.64684,812.65411,12.824,0.112,2,206560.1779,56.311,F1
FALSE,[M+H]+1,1,675.65373,676.66101,13.334,0.095,3,201376.4362,55.978,F1
FALSE,[M+H]+1,1,957.81377,958.82104,16.785,0.15,2,366111.1157,100.0,F1
FALSE,[M+H]+1,1,866.65965,867.66693,10.881,0.107,3,365965.351,100.0,F1
FALSE,[M+H]+1,1,720.5822,721.58948,16.577,0.078,3,364575.7394,100.0,F1
FALSE,[M+H]+1,1,853.66796,854.67523,9.644,0.097,2,363977.2095,100.0,F1
FALSE,[M+H]+1,1,913.79259,914.79987,16.548,0.089,2,363899.8522,100.0,F1
FALSE,[M+H]+1,1,428.2325,429.23978,6.794,0.487,2,363847.5541,100.0,F1
FALSE,[M+H]+1,1,655.58843,656.5957,11.845,0.081,3,362792.661,100.0,F1
FALSE,[M+H]+1,1,979.27226,980.27954,13.274,0.079,4,362667.5143,100.0,F1
FALSE,[M+H]+1,1,976.8792,977.88647,20.223,0.118,4,362103.1633,100.0,F1
FALSE,[M+H]+1,1,969.87224,970.87952,18.494,0.222,2,362097.4274,100.0,F1
FALSE,[M+H]+1,1,781.75261,782.75989,17.84,0.093,3,361603.2212,100.0,F1
FALSE,[M+H]+1,1,995.79411,996.80139,15.591,0.077,2,361204.9503,100.0,F1
FALSE,[M+H]+1,1,1100.68083,1101.68811,1.645,0.063,3,148230.6423,53.377,F1
FALSE,[M+H]+1,1,873.56462,874.5719,9.138,0.088,3,360938.5737,100.0,F1
FALSE,[M+H]+1,1,857.5916,858.59888,9.66,0.068,2,360739.499,100.0,F1
FALSE,[M+H]+1,1,757.16466,758.17194,8.677,0.148,2,359756.7024,100.0,F1
FALSE,[M+H]+1,1,750.5584,751.56567,18.022,0.132,2,359693.2842,100.0,F1
FALSE,[M+H]+1,1,858.74559,859.75287,19.227,0.085,4,359261.7878,100.0,F1
FALSE,[M+H]+1,1,757.53508,758.54236,9.858,0.074,3,359257.6107,100.0,F1
FALSE,[M+H]+1,1,479.30129,480.30856,18.313,0.141,3,358688.0493,100.0,F1
FALSE,[M+H]+1,1,708.51012,709.5174,11.004,0.097,4,358676.9199,100.0,F1
FALSE,[M+H]+1,1,892.82939,893.83667,18.252,0.078,2,358395.3343,100.0,F1
FALSE,[M+H]+1,1,833.66332,834.67059,10.498,0.087,2,357182.6383,100.0,F1
FALSE,[M+H]+1,1,596.48094,597.48822,6.98,0.096,4,356731.0721,100.0,F1
FALSE,[M+H]+1,1,1024.7863,1025.79358,17.315,0.2,4,355817.6249,100.0,F1
FALSE,[M+H]+1,1,824.50029,825.50757,6.735,0.175,2,355562.7296,100.0,F1
FALSE,[M+H]+1,1,724.6137,725.62097,17.777,0.096,3,355390.7312,100.0,F1
FALSE,[M+H]+1,1,551.39525,552.40253,4.492,0.109,3,355313.0505,100.0,F1
FALSE,[M+H]+1,1,915.64903,916.65631,11.732,0.111,4,245387.4613,100.0,F1
FALSE,[M+H]+1,1,509.38506,510.39233,3.088,0.137,4,355129.4399,100.0,F1
FALSE,[M+H]+1,1,631.627,632.63428,11.802,0.087,4,354868.8601,100.0,F1
FALSE,[M+H]+1,1,360.2661,361.27338,8.991,0.103,2,354638.0301,100.0,F1
FALSE,[M+H]+1,1,846.80535,847.81262,19.172,0.112,4,354182.5259,100.0,F1
FALSE,[M+H]+1,1,1000.78624,1001.79352,17.934,0.134,2,354090.9765,100.0,F1
FALSE,[M+H]+1,1,781.96282,782.97009,8.501,0.064,2,353679.0845,100.0,F1
FALSE,[M+H]+1,1,916.78545,917.79272,18.072,0.103,3,353491.788,100.0,F1
FALSE,[M+H]+1,1,879.73375,880.74103,15.002,0.156,3,353171.4482,100.0,F1
FALSE,[M+H]+1,1,775.22582,776.23309,7.543,0.044,3,353059.8017,100.0,F1
FALSE,[M+H]+1,1,733.1848,734.19208,9.287,0.071,2,351677.7293,100.0,F1
FALSE,[M+H]+1,1,906.60234,907.60962,8.306,0.072,3,351178.2086,100.0,F1
FALSE,[M+H]+1,1,565.59203,566.5993,11.968,0.232,3,351062.1103,100.0,F1
FALSE,[M+H]+1,1,447.23781,448.24509,0.828,0.046,2,188952.7287,54.592,F1
FALSE,[M+H]+1,1,972.84886,973.85614,19.514,0.107,3,350143.5543,100.0,F1
FALSE,[M+H]+1,1,828.69774,829.70502,17.798,0.134,4,350032.0381,100.0,F1
FALSE,[M+H]+1,1,743.65831,744.66559,17.177,0.111,3,349594.8179,100.0,F1
FALSE,[M+H]+1,1,521.25176,522.25903,0.968,0.061,2,349511.8138,100.0,F1
FALSE,[M+H]+1,1,867.51793,868.52521,7.811,0.104,3,349475.2382,100.0,F1
FALSE,[M+H]+1,1,608.51708,609.52435,7.526,0.044,3,349287.6639,100.0,F1
FALSE,[M+H]+1,1,997.88567,998.89294,18.339,0.233,2,349244.607,100.0,F1
FALSE,[M+H]+1,1,821.59178,822.59906,11.388,0.129,2,347733.7306,100.0,F1
FALSE,[M+H]+1,1,661.60198,662.60925,10.948,0.046,2,17538.69766,100.0,F1
FALSE,[M+H]+1,1,731.16802,732.17529,8.575,0.087,2,347630.4426,100.0,F1
FALSE,[M+H]+1,1,737.53545,738.54272,7.5,0.053,2,347546.198,100.0,F1
FALSE,[M+H]+1,1,849.63542,850.6427,8.865,0.102,2,347069.4802,100.0,F1
FALSE,[M+H]+1,1,435.34828,436.35556,2.435,0.18,3,346990.9969,100.0,F1
FALSE,[M+H]+1,1,364.0981,365.10538,29.066,0.027,2,346838.7951,100.0,F1
FALSE,[M+H]+1,1,994.89214,995.89941,20.594,0.11,4,346678.1452,100.0,F1
FALSE,[M+H]+1,1,909.76036,910.76764,15.046,0.173,2,345408.5284,100.0,F1
FALSE,[M+H]+1,1,745.97161,746.97888,9.891,0.111,2,344875.8041,100.0,F1
FALSE,[M+H]+1,1,1011.69933,1012.7066,12.064,0.087,3,39117.06683,100.0,F1
FALSE,[M+H]+1,1,788.01317,789.02045,10.256,0.03,2,343228.8672,100.0,F1
FALSE,[M+H]+1,1,1020.90868,1021.91595,20.542,0.153,4,343033.9715,100.0,F1
FALSE,[M+H]+1,1,801.72179,802.72906,15.979,0.096,3,342715.0113,100.0,F1
FALSE,[M+H]+1,1,727.55254,728.55981,18.29,0.156,3,342432.1713,100.0,F1
FALSE,[M+H]+1,1,931.61388,932.62115,8.486,0.062,2,342023.2941,100.0,F1
FALSE,[M+H]+1,1,930.87401,931.88129,19.12,0.115,2,341786.2461,100.0,F1
FALSE,[M+H]+1,1,610.53325,611.54053,9.935,0.076,2,341645.7841,100.0,F1
FALSE,[M+H]+1,1,355.38133,356.38861,7.184,0.065,3,341551.0508,100.0,F1
FALSE,[M+H]+1,1,749.53429,750.54156,10.03,0.124,2,341432.7876,100.0,F1
FALSE,[M+H]+1,1,934.73882,935.74609,17.339,0.125,2,340858.0143,100.0,F1
FALSE,[M+H]+1,1,845.53661,846.54388,8.568,0.068,2,340761.1727,100.0,F1
FALSE,[M+H]+1,1,939.86308,940.87036,18.899,0.115,2,340649.3927,100.0,F1
FALSE,[M+H]+1,1,812.63042,813.6377,15.276,0.194,4,340624.5879,100.0,F1
FALSE,[M+H]+1,1,783.61601,784.62329,9.869,0.111,2,340575.2548,100.0,F1
FALSE,[M+H]+1,1,825.60301,826.61029,9.531,0.078,2,340233.2562,100.0,F1
FALSE,[M+H]+1,1,668.53642,669.5437,11.508,0.085,3,339703.6492,100.0,F1
FALSE,[M+H]+1,1,338.28188,339.28915,1.021,0.067,2,339314.2927,100.0,F1
FALSE,[M+H]+1,1,529.31713,530.3244,9.603,0.071,2,338835.0777,100.0,F1
FALSE,[M+H]+1,1,886.73979,887.74707,17.252,0.172,2,338359.9784,100.0,F1
FALSE,[M+H]+1,1,897.69328,898.70056,10.672,0.091,3,337997.1714,100.0,F1
FALSE,[M+H]+1,1,797.62865,798.63593,11.837,0.101,2,337830.6934,100.0,F1
FALSE,[M+H]+1,1,687.61528,688.62256,12.989,0.083,3,337565.6728,100.0,F1
FALSE,[M+H]+1,1,835.6624,836.66968,11.962,0.107,3,201831.5847,59.884,F1
FALSE,[M+H]+1,1,845.66692,846.67419,11.503,0.097,3,336853.5662,100.0,F1
FALSE,[M+H]+1,1,687.52013,688.5274,7.952,0.094,2,336550.3241,100.0,F1
FALSE,[M+H]+1,1,715.627,716.63428,16.569,0.084,3,336386.2117,100.0,F1
FALSE,[M+H]+1,1,837.63597,838.64325,10.599,0.118,2,336130.7178,100.0,F1
FALSE,[M+H]+1,1,598.49645,599.50372,7.704,0.051,2,336037.3198,100.0,F1
FALSE,[M+H]+1,1,889.65312,890.6604,11.228,0.156,2,320921.7663,100.0,F1
FALSE,[M+H]+1,1,861.6234,862.63068,10.401,0.094,2,334592.5699,100.0,F1
FALSE,[M+H]+1,1,789.56877,790.57605,8.354,0.074,2,334500.1948,100.0,F1
FALSE,[M+H]+1,1,323.35506,324.36234,12.075,0.069,3,334097.089,100.0,F1
FALSE,[M+H]+1,1,713.53356,714.54083,8.951,0.074,2,334019.2605,100.0,F1
FALSE,[M+H]+1,1,797.67528,798.68256,11.992,0.087,3,205719.7087,61.642,F1
FALSE,[M+H]+1,1,607.30394,608.31122,1.287,0.094,4,333111.4737,100.0,F1
FALSE,[M+H]+1,1,906.60234,907.60962,8.527,0.059,2,331965.4164,100.0,F1
FALSE,[M+H]+1,1,1036.88201,1037.88928,20.53,0.199,5,331168.5567,100.0,F1
FALSE,[M+H]+1,1,637.60118,638.60846,10.944,0.143,3,301199.1114,100.0,F1
FALSE,[M+H]+1,1,936.83434,937.84161,17.62,0.129,2,329908.9612,100.0,F1
FALSE,[M+H]+1,1,890.50755,891.51483,6.966,0.046,2,329776.0617,100.0,F1
FALSE,[M+H]+1,1,793.41069,794.41797,10.265,0.107,2,329681.9746,100.0,F1
FALSE,[M+H]+1,1,912.66142,913.6687,12.255,0.113,3,293324.579,88.988,F1
FALSE,[M+H]+1,1,615.59642,616.6037,12.033,0.089,2,329616.1064,100.0,F1
FALSE,[M+H]+1,1,715.57115,716.57843,8.019,0.059,2,328504.7516,100.0,F1
FALSE,[M+H]+1,1,894.56426,895.57153,7.559,0.047,2,58144.53937,17.75,F1
FALSE,[M+H]+1,1,503.33653,504.34381,1.577,0.128,2,326944.5449,100.0,F1
FALSE,[M+H]+1,1,691.66033,692.6676,11.851,0.081,4,326939.1332,100.0,F1
FALSE,[M+H]+1,1,815.54595,816.55322,8.475,0.09,2,326064.1585,100.0,F1
FALSE,[M+H]+1,1,703.55199,704.55927,10.914,0.09,2,325849.8272,100.0,F1
FALSE,[M+H]+1,1,1168.3355,1169.34277,14.695,0.079,4,325668.2872,100.0,F1
FALSE,[M+H]+1,1,525.28581,526.29309,8.726,0.078,2,325469.2628,100.0,F1
FALSE,[M+H]+1,1,560.48137,561.48865,14.036,0.161,2,325399.7597,100.0,F1
FALSE,[M+H]+1,1,786.01396,787.02124,9.451,0.084,2,325231.3509,100.0,F1
FALSE,[M+H]+1,1,932.76061,933.76788,14.998,0.16,2,325151.3265,100.0,F1
FALSE,[M+H]+1,1,677.53508,678.54236,8.515,0.082,2,325077.1753,100.0,F1
FALSE,[M+H]+1,1,573.54918,574.55646,10.522,0.073,3,324160.7237,100.0,F1
FALSE,[M+H]+1,1,694.55229,695.55957,11.726,0.083,4,324038.758,100.0,F1
FALSE,[M+H]+1,1,767.58367,768.59094,10.331,0.087,2,143813.3795,100.0,F1
FALSE,[M+H]+1,1,781.7163,782.72357,16.358,0.106,3,323588.691,100.0,F1
FALSE,[M+H]+1,1,624.51232,625.51959,14.011,0.156,2,322124.7255,100.0,F1
FALSE,[M+H]+1,1,677.64446,678.65173,11.375,0.076,2,321974.7739,100.0,F1
FALSE,[M+H]+1,1,803.58171,804.58899,10.766,0.09,2,321965.7487,100.0,F1
FALSE,[M+H]+1,1,853.63011,854.63739,8.919,0.074,3,321290.6281,100.0,F1
FALSE,[M+H]+1,1,430.08809,431.09537,0.704,0.045,3,109584.6929,100.0,F1
FALSE,[M+H]+1,1,938.734,939.74127,15.717,0.135,3,320743.4731,100.0,F1
FALSE,[M+H]+1,1,911.63988,912.64716,9.143,0.094,3,320434.6062,100.0,F1
FALSE,[M+H]+1,1,1094.31755,1095.32483,14.011,0.073,4,320311.4718,100.0,F1
FALSE,[M+H]+1,1,947.88884,948.89612,19.797,0.144,3,320195.9332,100.0,F1
FALSE,[M+H]+1,1,563.24016,564.24744,1.12,0.048,2,320119.9989,100.0,F1
FALSE,[M+H]+1,1,932.88982,933.89709,19.797,0.124,3,320106.7615,100.0,F1
FALSE,[M+H]+1,1,701.20702,702.21429,7.091,0.04,3,319608.0875,100.0,F1
FALSE,[M+H]+1,1,920.81719,921.82446,19.14,0.218,2,319203.5832,100.0,F1
FALSE,[M+H]+1,1,652.54308,653.55035,9.831,0.073,2,319150.0634,100.0,F1
FALSE,[M+H]+1,1,1052.5772,1053.58447,1.119,0.037,2,319035.0223,100.0,F1
FALSE,[M+H]+1,1,1002.76598,1003.77325,16.246,0.177,2,317923.6808,100.0,F1
FALSE,[M+H]+1,1,908.86156,909.86884,19.546,0.092,4,317679.4337,100.0,F1
FALSE,[M+H]+1,1,341.36586,342.37314,5.077,0.117,3,317640.498,100.0,F1
FALSE,[M+H]+1,1,368.03502,369.0423,0.521,0.034,2,96664.04744,30.448,F1
FALSE,[M+H]+1,1,642.52306,643.53033,10.107,0.092,3,316985.3911,100.0,F1
FALSE,[M+H]+1,1,1117.78655,1118.79382,11.811,0.09,4,316587.3574,100.0,F1
FALSE,[M+H]+1,1,211.23001,212.23729,1.958,0.11,2,316382.4226,100.0,F1
FALSE,[M+H]+1,1,673.57842,674.58569,12.962,0.089,3,316313.0857,100.0,F1
FALSE,[M+H]+1,1,366.31334,367.32062,2.513,0.109,4,316153.7578,100.0,F1
FALSE,[M+H]+1,1,733.21617,734.22345,9.292,0.084,2,315932.3436,100.0,F1
FALSE,[M+H]+1,1,915.67217,916.67944,10.112,0.096,4,315786.031,100.0,F1
FALSE,[M+H]+1,1,1123.76055,1124.76782,10.635,0.083,3,171766.0027,54.51,F1
FALSE,[M+H]+1,1,702.22728,703.23456,8.322,0.055,2,314548.0658,100.0,F1
