Checked,Ion,Charge,Molecular Weight,m/z,RT [min],FWHM [min],# MI,Area,Parent Area [%],Study File ID
FALSE,[M-H]-1,-1,745.19557,744.18829,10.52,0.027,2,89566.23703,100.0,F1
FALSE,[M-H]-1,-1,923.69954,922.69226,11.244,0.124,2,99974.767,100.0,F1
FALSE,[M-H]-1,-1,334.28776,333.28049,6.132,0.08,3,293554.9873,100.0,F1
FALSE,[M-H]-1,-1,953.63423,952.62695,10.024,0.084,3,292612.4973,100.0,F1
FALSE,[M-H]-1,-1,528.45485,527.44757,11.25,0.087,2,292385.0696,100.0,F1
FALSE,[M-H]-1,-1,805.60066,804.59338,11.205,0.09,2,131753.9985,45.134,F1
FALSE,[M-H]-1,-1,1558.17891,1557.17163,10.453,0.112,3,291725.1365,100.0,F1
FALSE,[M-H]-1,-1,703.51594,702.50867,8.218,0.216,2,291465.4798,100.0,F1
FALSE,[M-H]-1,-1,822.56526,821.55798,8.294,0.09,3,291339.6001,100.0,F1
FALSE,[M-H]-1,-1,356.27183,355.26456,4.507,0.166,3,291266.815,100.0,F1
FALSE,[M-H]-1,-1,446.20695,445.19968,0.909,0.105,2,290975.7624,100.0,F1
FALSE,[M-H]-1,-1,705.56489,704.55762,9.868,0.087,3,289938.7245,100.0,F1
FALSE,[M-H]-1,-1,425.25453,424.24725,0.967,0.049,2,139871.2274,48.256,F1
FALSE,[M-H]-1,-1,943.68703,942.67975,11.875,0.136,4,289823.8665,100.0,F1
FALSE,[M-H]-1,-1,1149.77632,1148.76904,10.728,0.091,3,141694.1817,49.138,F1
FALSE,[M-H]-1,-1,1420.93941,1419.93213,12.968,0.125,4,289053.2298,100.0,F1
FALSE,[M-H]-1,-1,702.52058,701.51331,8.631,0.06,2,288577.0534,100.0,F1
FALSE,[M-H]-1,-1,590.5254,589.51813,6.46,0.055,3,288336.7157,100.0,F1
FALSE,[M-H]-1,-1,1107.86043,1106.85315,17.02,0.154,2,287607.4073,100.0,F1
FALSE,[M-H]-1,-1,837.53163,836.52435,7.791,0.054,2,132342.6692,46.128,F1
FALSE,[M-H]-1,-1,1495.09968,1494.09241,9.032,0.09,3,286116.3835,100.0,F1
FALSE,[M-H]-1,-1,738.54555,737.53827,8.341,0.08,3,285676.6683,100.0,F1
FALSE,[M-H]-1,-1,850.59645,849.58917,9.138,0.091,3,285495.9701,100.0,F1
FALSE,[M-H]-1,-1,761.61586,760.60858,12.354,0.101,3,285180.1773,100.0,F1
FALSE,[M-H]-1,-1,1505.08491,1504.07764,8.699,0.057,2,285069.2589,100.0,F1
FALSE,[M-H]-1,-1,738.50453,737.49725,7.976,0.068,2,284980.643,100.0,F1
FALSE,[M-H]-1,-1,712.48787,711.48059,13.873,0.137,3,284760.533,100.0,F1
FALSE,[M-H]-1,-1,906.52742,905.52014,6.982,0.065,3,256201.8772,100.0,F1
FALSE,[M-H]-1,-1,1549.1291,1548.12183,9.342,0.114,2,284594.9154,100.0,F1
FALSE,[M-H]-1,-1,1030.60335,1029.59607,1.395,0.052,2,114522.277,40.521,F1
FALSE,[M-H]-1,-1,528.35036,527.34308,4.324,0.146,2,8612.036603,3.09,F1
FALSE,[M-H]-1,-1,571.4734,570.46613,8.678,0.074,2,281884.9707,100.0,F1
FALSE,[M-H]-1,-1,784.61964,783.61237,11.552,0.09,3,134559.854,100.0,F1
FALSE,[M-H]-1,-1,1545.90242,1544.89514,1.189,0.062,3,280512.16,100.0,F1
FALSE,[M-H]-1,-1,250.12047,249.11319,0.651,0.06,2,245357.5342,100.0,F1
FALSE,[M-H]-1,-1,448.1418,447.13452,0.548,0.051,2,151428.4246,54.089,F1
FALSE,[M-H]-1,-1,958.74519,957.73792,13.059,0.122,3,279828.6315,100.0,F1
FALSE,[M-H]-1,-1,621.34175,620.33447,2.591,0.102,3,96667.314,34.562,F1
FALSE,[M-H]-1,-1,1048.66182,1047.65454,11.139,0.118,4,279460.2452,100.0,F1
FALSE,[M-H]-1,-1,1273.88191,1272.87463,17.569,0.138,4,279407.0631,100.0,F1
FALSE,[M-H]-1,-1,474.29002,473.28275,0.547,0.053,2,179111.4139,100.0,F1
FALSE,[M-H]-1,-1,661.63875,660.63147,12.854,0.086,3,135780.3302,49.165,F1
FALSE,[M-H]-1,-1,1472.9709,1471.96362,13.376,0.147,3,278829.7261,100.0,F1
FALSE,[M-H]-1,-1,851.47847,850.47119,9.931,0.066,3,278804.7459,100.0,F1
FALSE,[M-H]-1,-1,1275.80464,1274.79736,10.757,0.078,4,278761.136,100.0,F1
FALSE,[M-H]-1,-1,599.26234,598.25507,1.181,0.109,2,278686.0921,100.0,F1
FALSE,[M-H]-1,-1,863.60347,862.59619,10.77,0.084,3,278378.9665,100.0,F1
FALSE,[M-H]-1,-1,1042.5312,1041.52393,7.47,0.07,3,277402.9717,100.0,F1
FALSE,[M-H]-1,-1,1121.78108,1120.7738,11.331,0.086,3,104344.866,37.647,F1
FALSE,[M-H]-1,-1,1169.75764,1168.75037,10.756,0.061,5,276715.0603,100.0,F1
FALSE,[M-H]-1,-1,889.60426,888.59698,9.744,0.072,3,276559.3462,100.0,F1
FALSE,[M-H]-1,-1,913.63887,912.63159,9.953,0.125,2,193905.6734,100.0,F1
FALSE,[M-H]-1,-1,224.03512,223.02785,8.056,0.052,2,275561.8864,100.0,F1
FALSE,[M-H]-1,-1,807.69551,806.68823,12.342,0.109,3,275394.5674,100.0,F1
FALSE,[M-H]-1,-1,857.69746,856.69019,11.994,0.088,3,269621.9505,100.0,F1
FALSE,[M-H]-1,-1,1595.11287,1594.10559,8.267,0.052,4,274194.1646,100.0,F1
FALSE,[M-H]-1,-1,1056.87996,1055.87268,21.486,0.412,2,273123.1335,100.0,F1
FALSE,[M-H]-1,-1,559.36494,558.35767,3.551,0.113,3,91999.14453,34.758,F1
FALSE,[M-H]-1,-1,793.62184,792.61456,10.353,0.081,2,272052.6121,100.0,F1
FALSE,[M-H]-1,-1,1525.20369,1524.19641,9.877,0.084,4,271587.1586,100.0,F1
FALSE,[M-H]-1,-1,733.59572,732.58844,12.068,0.113,2,123108.1661,45.456,F1
FALSE,[M-H]-1,-1,1469.03645,1468.02917,15.382,0.119,5,270475.0738,100.0,F1
FALSE,[M-H]-1,-1,953.56776,952.56049,10.141,0.064,3,270131.2329,100.0,F1
FALSE,[M-H]-1,-1,683.21675,682.20947,1.023,0.042,3,270011.9748,100.0,F1
FALSE,[M-H]-1,-1,921.6396,920.63232,8.333,0.065,3,270010.2765,100.0,F1
FALSE,[M-H]-1,-1,1474.08076,1473.07349,8.735,0.202,2,269577.4886,100.0,F1
FALSE,[M-H]-1,-1,1165.7624,1164.75513,10.394,0.124,3,269315.6418,100.0,F1
FALSE,[M-H]-1,-1,969.71052,968.70325,12.238,0.087,3,269008.1425,100.0,F1
FALSE,[M-H]-1,-1,949.67872,948.67145,10.007,0.106,3,268416.4219,100.0,F1
FALSE,[M-H]-1,-1,875.83235,874.82507,17.697,0.091,4,267980.7798,100.0,F1
FALSE,[M-H]-1,-1,757.56367,756.5564,9.374,0.084,2,267867.2954,100.0,F1
FALSE,[M-H]-1,-1,807.5818,806.57452,9.941,0.074,3,266975.5405,100.0,F1
FALSE,[M-H]-1,-1,847.53462,846.52734,8.942,0.089,2,266501.0823,100.0,F1
FALSE,[M-H]-1,-1,1003.72493,1002.71765,10.89,0.23,2,266265.8747,100.0,F1
FALSE,[M-H]-1,-1,683.64448,682.63721,12.817,0.086,4,265562.9963,100.0,F1
FALSE,[M-H]-1,-1,1257.05696,1256.04968,21.958,0.202,4,265261.6977,100.0,F1
FALSE,[M-H]-1,-1,308.27189,307.26462,5.629,0.165,3,259577.5082,100.0,F1
FALSE,[M-H]-1,-1,725.65529,724.64801,11.818,0.09,4,264080.7809,100.0,F1
FALSE,[M-H]-1,-1,939.73109,938.72382,12.492,0.107,4,263758.8731,100.0,F1
FALSE,[M-H]-1,-1,975.69429,974.68701,10.755,0.094,4,263682.7963,100.0,F1
FALSE,[M-H]-1,-1,1396.93904,1395.93176,14.317,0.105,2,263207.7496,100.0,F1
FALSE,[M-H]-1,-1,633.40187,632.39459,2.292,0.133,4,262284.3174,100.0,F1
FALSE,[M-H]-1,-1,665.63386,664.62659,11.813,0.096,3,134579.2458,53.709,F1
FALSE,[M-H]-1,-1,739.63307,738.62579,12.345,0.104,3,261548.6171,100.0,F1
FALSE,[M-H]-1,-1,701.53737,700.53009,9.414,0.1,2,261243.6706,100.0,F1
FALSE,[M-H]-1,-1,1561.02009,1560.01282,15.635,0.125,4,260966.0443,100.0,F1
FALSE,[M-H]-1,-1,1190.77485,1189.76758,10.51,0.132,2,260853.6555,100.0,F1
FALSE,[M-H]-1,-1,881.69014,880.68286,11.877,0.108,2,260090.1158,100.0,F1
FALSE,[M-H]-1,-1,801.59022,800.58295,8.771,0.101,2,259838.871,100.0,F1
FALSE,[M-H]-1,-1,858.65645,857.64917,10.343,0.102,2,259757.8725,100.0,F1
FALSE,[M-H]-1,-1,655.38588,654.3786,1.497,0.108,3,258978.2488,100.0,F1
FALSE,[M-H]-1,-1,870.56349,869.55621,7.942,0.053,3,258400.4386,100.0,F1
FALSE,[M-H]-1,-1,373.23631,372.22903,0.728,0.075,2,46444.05257,17.979,F1
FALSE,[M-H]-1,-1,889.64973,888.64246,9.203,0.055,2,90264.03424,34.954,F1
FALSE,[M-H]-1,-1,622.31233,621.30505,0.989,0.057,3,258022.1794,100.0,F1
FALSE,[M-H]-1,-1,1029.84053,1028.83325,18.305,0.102,5,257855.0583,100.0,F1
FALSE,[M-H]-1,-1,952.55519,951.54791,1.161,0.058,2,127841.2707,49.701,F1
FALSE,[M-H]-1,-1,984.53554,983.52826,8.017,0.081,2,257011.315,100.0,F1
FALSE,[M-H]-1,-1,511.29051,510.28323,1.243,0.052,2,256685.3794,100.0,F1
FALSE,[M-H]-1,-1,825.59041,824.58313,8.435,0.07,2,256576.2326,100.0,F1
FALSE,[M-H]-1,-1,861.58742,860.58014,10.874,0.08,2,255685.926,100.0,F1
FALSE,[M-H]-1,-1,851.60481,850.59753,9.13,0.098,2,255444.0814,100.0,F1
FALSE,[M-H]-1,-1,340.20692,339.19965,1.227,0.081,2,255324.3977,100.0,F1
FALSE,[M-H]-1,-1,1503.85676,1502.84949,1.182,0.059,3,255211.9225,100.0,F1
FALSE,[M-H]-1,-1,1111.7242,1110.71692,8.987,0.075,3,255147.6075,100.0,F1
FALSE,[M-H]-1,-1,1505.03718,1504.02991,14.753,0.181,5,254739.1567,100.0,F1
FALSE,[M-H]-1,-1,920.57869,919.57141,8.341,0.084,3,254668.4914,100.0,F1
FALSE,[M-H]-1,-1,872.63569,871.62842,10.914,0.164,2,254274.8048,100.0,F1
FALSE,[M-H]-1,-1,821.51881,820.51154,8.671,0.074,3,253845.1165,100.0,F1
FALSE,[M-H]-1,-1,950.52864,949.52136,6.963,0.049,3,253536.8614,100.0,F1
FALSE,[M-H]-1,-1,698.61848,697.61121,12.959,0.105,2,253150.439,100.0,F1
FALSE,[M-H]-1,-1,389.26811,388.26083,0.995,0.07,2,60117.05191,23.762,F1
FALSE,[M-H]-1,-1,822.64107,821.63379,11.232,0.105,3,242247.8064,100.0,F1
FALSE,[M-H]-1,-1,1537.14448,1536.13721,9.682,0.138,3,252318.8745,100.0,F1
FALSE,[M-H]-1,-1,835.64766,834.64038,12.843,0.091,2,102656.1343,40.721,F1
FALSE,[M-H]-1,-1,658.51845,657.51117,8.75,0.057,2,251367.2149,100.0,F1
FALSE,[M-H]-1,-1,975.61903,974.61176,9.068,0.084,2,251209.6188,100.0,F1
FALSE,[M-H]-1,-1,1563.16194,1562.15466,9.688,0.119,2,250832.9496,100.0,F1
FALSE,[M-H]-1,-1,364.25957,363.25229,5.126,0.1,3,250090.3066,100.0,F1
FALSE,[M-H]-1,-1,905.4983,904.49103,9.155,0.331,2,249396.8531,100.0,F1
FALSE,[M-H]-1,-1,881.65199,880.64471,10.18,0.09,2,249374.1599,100.0,F1
FALSE,[M-H]-1,-1,839.6064,838.59912,9.259,0.063,4,249349.6384,100.0,F1
FALSE,[M-H]-1,-1,972.69069,971.68341,12.248,0.117,2,249317.3663,100.0,F1
FALSE,[M-H]-1,-1,958.45094,957.44366,7.421,0.027,2,249188.9976,100.0,F1
FALSE,[M-H]-1,-1,254.22474,253.21747,1.084,0.084,2,249058.4226,100.0,F1
FALSE,[M-H]-1,-1,951.69423,950.68695,11.419,0.086,2,248912.2988,100.0,F1
FALSE,[M-H]-1,-1,883.62929,882.62201,12.418,0.107,3,248852.9868,100.0,F1
FALSE,[M-H]-1,-1,778.55665,777.54938,8.414,0.076,2,248584.3642,100.0,F1
FALSE,[M-H]-1,-1,749.55928,748.552,8.228,0.095,2,161759.1527,100.0,F1
FALSE,[M-H]-1,-1,1009.69819,1008.69092,11.242,0.103,4,248350.4428,100.0,F1
FALSE,[M-H]-1,-1,793.5912,792.58392,11.854,0.086,3,248214.1219,100.0,F1
FALSE,[M-H]-1,-1,835.62221,834.61493,10.134,0.097,3,247594.4164,100.0,F1
FALSE,[M-H]-1,-1,681.62831,680.62103,11.121,0.074,3,186482.005,75.452,F1
FALSE,[M-H]-1,-1,873.49373,872.48645,8.1,0.092,2,65477.41777,28.813,F1
FALSE,[M-H]-1,-1,1470.96126,1469.95398,13.671,0.127,2,246833.1532,100.0,F1
FALSE,[M-H]-1,-1,482.3401,481.33282,4.42,0.097,3,246478.3432,100.0,F1
FALSE,[M-H]-1,-1,751.55379,750.54651,10.534,0.081,2,86630.52307,100.0,F1
FALSE,[M-H]-1,-1,1215.87874,1214.87146,17.244,0.164,2,246220.6561,100.0,F1
FALSE,[M-H]-1,-1,607.59199,606.58472,11.95,0.079,3,149843.2482,61.038,F1
FALSE,[M-H]-1,-1,687.42885,686.42157,0.89,0.059,3,245208.1114,100.0,F1
FALSE,[M-H]-1,-1,1589.16023,1588.15295,8.898,0.082,4,244953.9449,100.0,F1
FALSE,[M-H]-1,-1,839.44154,838.43427,8.68,0.066,3,244898.9849,100.0,F1
FALSE,[M-H]-1,-1,921.57216,920.56488,7.933,0.086,3,244719.5422,100.0,F1
FALSE,[M-H]-1,-1,830.5309,829.52362,8.155,0.062,3,244385.6049,100.0,F1
FALSE,[M-H]-1,-1,941.63429,940.62701,9.802,0.114,3,244340.5918,100.0,F1
FALSE,[M-H]-1,-1,561.30653,560.29926,1.566,0.108,2,109741.4104,44.938,F1
FALSE,[M-H]-1,-1,949.53639,948.52911,9.231,0.059,3,243589.466,100.0,F1
FALSE,[M-H]-1,-1,797.64003,796.63275,10.36,0.072,3,243499.5473,100.0,F1
FALSE,[M-H]-1,-1,809.55849,808.55121,8.086,0.059,2,243455.5255,100.0,F1
FALSE,[M-H]-1,-1,809.55641,808.54913,10.037,0.094,2,243443.9263,100.0,F1
FALSE,[M-H]-1,-1,953.71541,952.70813,12.492,0.086,2,243375.9535,100.0,F1
FALSE,[M-H]-1,-1,823.5345,822.52722,8.893,0.101,2,206758.0917,100.0,F1
FALSE,[M-H]-1,-1,677.66908,676.6618,14.423,0.094,3,120303.1266,49.92,F1
FALSE,[M-H]-1,-1,673.63844,672.63116,12.426,0.124,3,115135.7122,47.546,F1
FALSE,[M-H]-1,-1,1236.80708,1235.7998,9.17,0.062,3,241570.5929,100.0,F1
FALSE,[M-H]-1,-1,851.60719,850.59991,8.476,0.102,2,241172.8373,100.0,F1
FALSE,[M-H]-1,-1,588.32612,587.31885,1.254,0.089,2,241125.5025,100.0,F1
FALSE,[M-H]-1,-1,697.62477,696.61749,11.988,0.086,2,241115.6069,100.0,F1
FALSE,[M-H]-1,-1,355.12974,354.12247,1.078,0.12,2,178670.2648,74.212,F1
FALSE,[M-H]-1,-1,639.5815,638.57422,10.916,0.08,3,240586.5767,100.0,F1
FALSE,[M-H]-1,-1,1498.98652,1497.97925,14.05,0.148,3,239700.2462,100.0,F1
FALSE,[M-H]-1,-1,948.61903,947.61176,1.414,0.056,3,138379.9757,57.815,F1
FALSE,[M-H]-1,-1,1501.10664,1500.09937,9.277,0.07,3,239261.5346,100.0,F1
FALSE,[M-H]-1,-1,1003.72529,1002.71802,11.697,0.126,4,239250.7053,100.0,F1
FALSE,[M-H]-1,-1,835.59505,834.58777,7.34,0.049,2,238475.9249,100.0,F1
FALSE,[M-H]-1,-1,818.65999,817.65271,12.901,0.087,2,238435.2959,100.0,F1
FALSE,[M-H]-1,-1,973.60365,972.59637,8.336,0.101,3,238162.6882,100.0,F1
FALSE,[M-H]-1,-1,1434.95515,1433.94788,14.102,0.109,3,237735.8443,100.0,F1
FALSE,[M-H]-1,-1,759.50642,758.49915,7.125,0.098,2,237700.2747,100.0,F1
FALSE,[M-H]-1,-1,1503.10176,1502.09448,9.936,0.049,4,236965.7154,100.0,F1
FALSE,[M-H]-1,-1,913.60292,912.59564,8.99,0.081,3,236778.1729,100.0,F1
FALSE,[M-H]-1,-1,1211.81355,1210.80627,11.6,0.089,5,236766.6224,100.0,F1
FALSE,[M-H]-1,-1,1255.04573,1254.03845,9.484,0.058,3,236461.8241,100.0,F1
FALSE,[M-H]-1,-1,719.64491,718.63763,11.922,0.107,3,236276.6487,100.0,F1
FALSE,[M-H]-1,-1,725.50038,724.4931,8.287,0.075,2,164042.9302,69.455,F1
FALSE,[M-H]-1,-1,1498.95003,1497.94275,14.326,0.133,3,236081.7903,100.0,F1
FALSE,[M-H]-1,-1,705.6393,704.63202,12.464,0.08,2,235855.6103,100.0,F1
FALSE,[M-H]-1,-1,1478.00789,1477.00061,14.073,0.132,2,235775.7033,100.0,F1
FALSE,[M-H]-1,-1,1481.05012,1480.04285,8.743,0.078,3,235582.3158,100.0,F1
FALSE,[M-H]-1,-1,224.03518,223.02791,9.887,0.067,2,235049.8217,100.0,F1
FALSE,[M-H]-1,-1,572.38685,571.37958,7.702,0.047,3,234691.8461,100.0,F1
FALSE,[M-H]-1,-1,1085.87617,1084.8689,17.728,0.256,3,234509.3966,100.0,F1
FALSE,[M-H]-1,-1,877.58168,876.5744,10.412,0.064,2,95585.26383,40.788,F1
FALSE,[M-H]-1,-1,1552.98945,1551.98218,15.102,0.11,4,234174.5071,100.0,F1
FALSE,[M-H]-1,-1,845.51918,844.5119,8.416,0.058,2,234030.4605,100.0,F1
FALSE,[M-H]-1,-1,1593.10005,1592.09277,8.265,0.055,4,233296.0902,100.0,F1
FALSE,[M-H]-1,-1,877.62031,876.61304,9.413,0.065,2,232860.6435,100.0,F1
FALSE,[M-H]-1,-1,989.73903,988.73175,11.82,0.088,4,134462.4641,58.256,F1
FALSE,[M-H]-1,-1,1521.11445,1520.10718,9.918,0.064,2,231876.8795,100.0,F1
FALSE,[M-H]-1,-1,925.67848,924.6712,11.17,0.091,2,230893.3552,100.0,F1
FALSE,[M-H]-1,-1,728.0124,727.00513,15.634,0.118,2,230802.2998,100.0,F1
FALSE,[M-H]-1,-1,1096.64912,1095.64185,1.274,0.085,3,128762.9696,55.973,F1
FALSE,[M-H]-1,-1,624.58192,623.57465,10.784,0.08,3,229690.4973,100.0,F1
FALSE,[M-H]-1,-1,942.70399,941.69672,11.749,0.109,2,229240.8379,100.0,F1
FALSE,[M-H]-1,-1,949.60377,948.5965,8.553,0.093,2,229226.8997,100.0,F1
FALSE,[M-H]-1,-1,793.60219,792.59491,11.359,0.1,3,111726.5367,48.912,F1
FALSE,[M-H]-1,-1,501.08259,500.07532,1.184,0.054,2,154761.924,100.0,F1
FALSE,[M-H]-1,-1,1281.05806,1280.05078,9.561,0.055,3,227553.1766,100.0,F1
FALSE,[M-H]-1,-1,810.59913,809.59186,9.586,0.1,2,227207.2025,100.0,F1
FALSE,[M-H]-1,-1,704.56117,703.55389,10.544,0.108,3,226900.4184,100.0,F1
FALSE,[M-H]-1,-1,224.03502,223.02774,7.54,0.047,3,225320.5244,100.0,F1
FALSE,[M-H]-1,-1,883.7043,882.69702,12.661,0.109,2,5715.57756,100.0,F1
FALSE,[M-H]-1,-1,1080.61604,1079.60876,1.645,0.047,3,122193.5253,54.701,F1
FALSE,[M-H]-1,-1,557.31282,556.30554,1.898,0.057,2,64240.22952,28.552,F1
FALSE,[M-H]-1,-1,848.45228,847.44501,8.157,0.048,2,224955.1641,100.0,F1
FALSE,[M-H]-1,-1,979.72578,978.71851,12.049,0.116,3,224662.9964,100.0,F1
FALSE,[M-H]-1,-1,302.22484,301.21756,2.441,0.109,3,224506.7514,100.0,F1
FALSE,[M-H]-1,-1,332.27205,331.26477,4.926,0.058,2,223937.5882,100.0,F1
FALSE,[M-H]-1,-1,731.65486,730.64758,12.55,0.091,2,223909.5114,100.0,F1
FALSE,[M-H]-1,-1,663.48469,662.47742,7.697,0.055,3,223902.8324,100.0,F1
FALSE,[M-H]-1,-1,1003.60505,1002.59778,9.444,0.073,2,223376.1064,100.0,F1
FALSE,[M-H]-1,-1,1426.98872,1425.98145,15.621,0.096,4,222811.7784,100.0,F1
FALSE,[M-H]-1,-1,663.65437,662.64709,13.963,0.089,3,106713.9332,48.152,F1
FALSE,[M-H]-1,-1,1117.90376,1116.89648,21.775,0.307,2,221492.0141,100.0,F1
FALSE,[M-H]-1,-1,1502.10139,1501.09412,9.936,0.047,3,221206.1504,100.0,F1
FALSE,[M-H]-1,-1,573.30684,572.29956,1.065,0.101,2,138080.0116,62.456,F1
FALSE,[M-H]-1,-1,1513.14473,1512.13745,9.896,0.076,3,220688.8115,100.0,F1
FALSE,[M-H]-1,-1,833.52089,832.51361,8.217,0.116,2,85897.53726,38.933,F1
FALSE,[M-H]-1,-1,1011.63746,1010.63019,10.334,0.093,3,220344.4618,100.0,F1
FALSE,[M-H]-1,-1,985.69612,984.68884,12.198,0.131,2,219781.6335,100.0,F1
FALSE,[M-H]-1,-1,1112.69075,1111.68347,11.139,0.119,3,219682.6365,100.0,F1
FALSE,[M-H]-1,-1,977.63374,976.62646,9.136,0.084,3,219536.8489,100.0,F1
FALSE,[M-H]-1,-1,400.22474,399.21747,0.545,0.053,3,180424.6482,82.204,F1
FALSE,[M-H]-1,-1,743.9106,742.90332,9.609,0.075,2,98427.23357,100.0,F1
FALSE,[M-H]-1,-1,811.53462,810.52734,10.615,0.196,2,218450.2161,100.0,F1
FALSE,[M-H]-1,-1,623.62282,622.61554,12.818,0.085,3,66122.89763,30.337,F1
FALSE,[M-H]-1,-1,815.64253,814.63525,12.911,0.101,2,88127.69839,40.448,F1
FALSE,[M-H]-1,-1,1575.13606,1574.12878,9.435,0.076,3,217762.8191,100.0,F1
FALSE,[M-H]-1,-1,785.4969,784.48962,7.525,0.08,2,79537.03417,39.726,F1
FALSE,[M-H]-1,-1,763.63075,762.62347,13.453,0.101,3,217157.4251,100.0,F1
FALSE,[M-H]-1,-1,881.65278,880.64551,10.632,0.092,2,216612.9783,100.0,F1
FALSE,[M-H]-1,-1,643.59157,642.58429,10.575,0.13,3,216005.1404,100.0,F1
FALSE,[M-H]-1,-1,600.50838,599.5011,9.494,0.069,2,215871.0501,100.0,F1
FALSE,[M-H]-1,-1,933.74165,932.73438,14.113,0.109,3,215799.0682,100.0,F1
FALSE,[M-H]-1,-1,660.52095,659.51367,7.482,0.059,3,215708.1295,100.0,F1
FALSE,[M-H]-1,-1,793.55531,792.54803,9.021,0.077,2,215702.1786,100.0,F1
FALSE,[M-H]-1,-1,1546.94453,1545.93726,14.394,0.129,4,215680.3875,100.0,F1
FALSE,[M-H]-1,-1,1591.15449,1590.14722,10.14,0.057,3,215576.1868,100.0,F1
FALSE,[M-H]-1,-1,918.56294,917.55566,7.604,0.058,4,215529.3183,100.0,F1
FALSE,[M-H]-1,-1,1115.92354,1114.91626,18.982,0.159,2,215089.4218,100.0,F1
FALSE,[M-H]-1,-1,614.47078,613.4635,10.048,0.067,3,214874.109,100.0,F1
FALSE,[M-H]-1,-1,463.30717,462.2999,2.036,0.114,2,61473.14406,28.646,F1
FALSE,[M-H]-1,-1,1277.82063,1276.81335,11.805,0.084,4,214556.7533,100.0,F1
FALSE,[M-H]-1,-1,762.52571,761.51843,7.419,0.178,2,214420.8604,100.0,F1
FALSE,[M-H]-1,-1,1518.13423,1517.12695,8.342,0.051,3,213896.3902,100.0,F1
FALSE,[M-H]-1,-1,1444.94111,1443.93384,13.562,0.156,2,213608.6024,100.0,F1
FALSE,[M-H]-1,-1,1191.78596,1190.77869,9.932,0.084,3,212938.0635,100.0,F1
FALSE,[M-H]-1,-1,1513.05134,1512.04407,8.752,0.041,3,212858.1417,100.0,F1
FALSE,[M-H]-1,-1,1053.74251,1052.73523,10.781,0.089,4,212777.4172,100.0,F1
FALSE,[M-H]-1,-1,685.4698,684.46252,7.892,0.067,2,96385.62047,48.486,F1
FALSE,[M-H]-1,-1,745.93373,744.92645,10.477,0.041,2,105149.8194,52.709,F1
FALSE,[M-H]-1,-1,659.27565,658.26837,1.191,0.087,2,211589.0932,100.0,F1
FALSE,[M-H]-1,-1,808.61989,807.61261,11.852,0.09,3,211055.6316,100.0,F1
FALSE,[M-H]-1,-1,557.34932,556.34204,1.658,0.112,3,210388.4693,100.0,F1
FALSE,[M-H]-1,-1,577.33858,576.3313,1.021,0.088,3,210378.1454,100.0,F1
FALSE,[M-H]-1,-1,781.60097,780.59369,11.637,0.101,2,89837.79493,42.777,F1
FALSE,[M-H]-1,-1,1555.09907,1554.0918,8.735,0.069,4,209602.3857,100.0,F1
FALSE,[M-H]-1,-1,980.58827,979.58099,1.411,0.065,2,73892.67529,35.535,F1
FALSE,[M-H]-1,-1,893.55635,892.54907,10.136,0.068,2,209475.3283,100.0,F1
FALSE,[M-H]-1,-1,695.60817,694.60089,11.08,0.083,2,208957.3685,100.0,F1
FALSE,[M-H]-1,-1,925.60322,924.59595,9.134,0.09,3,208831.7808,100.0,F1
FALSE,[M-H]-1,-1,1171.77461,1170.76733,11.814,0.078,5,208595.6208,100.0,F1
FALSE,[M-H]-1,-1,1498.98811,1497.98083,13.478,0.138,3,208491.592,100.0,F1
FALSE,[M-H]-1,-1,1485.07991,1484.07263,8.925,0.085,4,208284.4449,100.0,F1
FALSE,[M-H]-1,-1,847.63222,846.62494,11.309,0.061,2,208124.658,100.0,F1
FALSE,[M-H]-1,-1,1550.97285,1549.96558,14.512,0.168,4,206831.8458,100.0,F1
FALSE,[M-H]-1,-1,741.64876,740.64148,13.463,0.104,3,206062.3679,100.0,F1
FALSE,[M-H]-1,-1,861.64772,860.64044,11.347,0.09,3,205980.5986,100.0,F1
FALSE,[M-H]-1,-1,945.57191,944.56464,7.67,0.099,3,205867.2152,100.0,F1
FALSE,[M-H]-1,-1,971.71828,970.711,12.868,0.169,2,205678.236,100.0,F1
FALSE,[M-H]-1,-1,985.55623,984.54895,10.522,0.084,3,205651.6989,100.0,F1
FALSE,[M-H]-1,-1,787.64662,786.63934,13.117,0.11,2,80599.66041,100.0,F1
FALSE,[M-H]-1,-1,1590.07393,1589.06665,8.037,0.048,3,205486.5286,100.0,F1
FALSE,[M-H]-1,-1,1013.72975,1012.72247,13.184,0.131,4,205322.6676,100.0,F1
FALSE,[M-H]-1,-1,467.30113,466.29385,1.621,0.071,2,110518.3233,57.091,F1
FALSE,[M-H]-1,-1,1548.96052,1547.95325,15.003,0.122,3,204648.1559,100.0,F1
FALSE,[M-H]-1,-1,991.6042,990.59692,9.79,0.095,3,203942.092,100.0,F1
FALSE,[M-H]-1,-1,911.66047,910.6532,13.389,0.1,3,203885.9903,100.0,F1
FALSE,[M-H]-1,-1,1560.19124,1559.18396,10.444,0.128,3,203412.9298,100.0,F1
FALSE,[M-H]-1,-1,981.66615,980.65887,10.678,0.095,4,203340.7458,100.0,F1
FALSE,[M-H]-1,-1,1469.09236,1468.08508,9.048,0.087,4,203200.445,100.0,F1
