SPECTRUM - MS,
Top2_40ms.raw,
FTMS - c ESI Full ms [200.0000-1600.0000],
Scan #: 6792,
RT: 28.17,
Data points: 909,
Mass,Intensity
282.252136,182061.9063
282.975586,22855.71289
283.192017,6826.596191
283.264435,3027163.75
283.350128,5608.461914
284.267822,616591.3125
285.207397,7739.887695
285.271088,67704.29688
287.994232,83561.28125
288.030701,39671.42969
288.994537,7044.301758
291.200195,89309.07031
292.025208,13287.63184
292.061829,35847.71875
293.179443,550638.25
294.183136,84715.07031
294.873474,6288.959961
295.17514,12418.54492
295.227905,33197.57422
295.26416,10652.39453
296.231079,7541.045898
297.153198,159736.3906
297.2435,155388.8438
297.280151,37983.64453
298.130096,79055.14063
298.156616,12338.22754
298.246918,34581.58203
299.006073,117757.9609
299.13147,8453.504883
299.149506,6899.358398
299.201782,25176.66016
299.258911,49019.07422
300.20575,6026.692871
301.217468,28364.23633
303.233124,51747.53906
303.672485,6024.41748
304.236542,10852.06836
305.023346,245326.0156
305.059631,14539.70117
305.215942,51059.12109
305.249146,13861.60645
306.218506,8348.469727
307.195496,56782.27734
307.265137,10581.67285
308.19873,7653.638672
309.174469,837903.5625
309.20517,33693.47266
309.280029,31328.54492
310.177979,131800.6875
310.284241,7189.122559
311.169067,600683.4375
311.295868,82661.07031
312.172729,114941.6328
312.299683,9569.386719
313.165283,29739.12695
313.192169,9757.368164
315.188904,7880.744141
316.178162,6474.882813
317.977112,11314.2793
319.231537,11619.37207
320.971588,11890.44336
321.018585,10224.06641
321.210785,101613.2422
322.214142,9567.305664
322.968384,9059.253906
323.10675,28818.85938
323.154602,8115.501465
323.190186,6852.703613
323.22226,6815.260254
325.10321,7287.262695
325.184601,724110.9375
325.311584,14399.07324
326.187805,149083.5938
327.18042,29949.25
327.190735,8534.416016
327.255066,8176.680176
328.166687,39280.86328
329.249359,6410.328125
330.163116,10632.42969
331.267639,124982.3359
332.27063,14736.60059
333.263733,120822.2344
334.266479,7658.877441
335.221191,26875.79883
337.18573,6727.387207
337.205872,286075.75
337.217957,12267.31152
337.236298,383311.6875
338.209229,43908.44531
338.239655,65881.39063
338.937286,24430.72656
339.200073,515145.0938
339.232208,43969.46094
339.24353,7812.730957
339.290466,6777.17627
339.327209,63347.00391
340.203247,132462.2969
340.236359,8778.637695
340.934479,12504.7041
341.179108,6994.981934
341.195953,25893.45703
341.206909,7642.903809
341.223053,25449.58789
341.269104,6041.875977
341.339142,8766.90918
345.015961,52879.69141
347.151184,70048.48438
348.155731,8401.077148
349.204834,7500.702148
350.12561,13711.87207
350.947205,6723.008789
351.134705,46787.69922
351.221832,10856.09961
351.251648,14424.45996
352.210876,127485.75
352.246796,8645.757813
352.979279,6827.314453
353.133057,9439.699219
353.200806,568835.1875
353.213867,41027.99219
353.34314,35113.51953
354.204041,121725.3906
354.346161,7487.345215
355.196167,26017.73047
355.206909,8727.702148
355.228119,31168.86328
355.286469,5884.865234
355.995514,9273.492188
356.964905,28665.97852
358.995422,24583.94531
359.187469,10330.69434
361.237701,6823.38623
362.982239,126641.5469
363.220642,5674.237305
363.252167,79539.625
363.986786,8557.881836
364.255524,7817.191406
364.979156,42567.91016
365.237457,45135.85938
365.267426,386188.3438
366.239655,7076.875488
366.270996,88339.64063
367.132263,13264.57129
367.322449,7133.405762
367.358185,135217
368.361664,30549.07422
369.128143,24436.5332
369.30188,24128.24219
371.159607,7915.269043
372.053131,5782.37793
373.011841,8529.893555
373.20224,7473.649414
373.314941,48475.54297
374.245911,24010.83594
374.992126,95140.04688
375.179504,204661.1406
376.182373,54002.81641
376.221863,7143.928711
378.154083,42689.67188
379.157104,12605.82227
379.247192,10466.19727
381.009705,196697.0313
381.045837,7451.285156
381.231873,212376.5625
381.374207,65523.48438
382.013184,10977.83887
382.234833,55064.98047
382.377411,12145.26074
383.143555,11873.25098
383.227661,7238.796387
383.316895,13727.56348
383.353607,12241.78906
385.138885,7252.731934
387.026642,595865.625
387.063019,46899.18359
388.030121,58576.14063
389.030884,9378.982422
390.001465,10452.17773
391.177856,62633.26563
391.208344,8953.171875
391.289032,255863.6563
392.292084,56539.59766
393.172577,64199.03125
393.285248,25840.60938
393.298157,12446.71387
393.962463,11936.25
394.174225,6893.658691
394.286987,6831.643555
395.247131,25768.94336
395.390167,72072.08594
396.146515,8361.990234
397.226837,407744.5
397.33252,30841.8418
398.230011,81397.32813
398.982941,12200.60254
399.190765,25117.79102
399.221039,9837.5625
399.980286,77030.53906
400.193329,8278.539063
401.005371,11447.66504
401.112976,10929.73047
401.302063,99367.22656
402.306,12714.47266
402.97464,8949.709961
403.000214,24811.30469
403.021423,13989.78711
403.214233,8620.016602
403.307556,31597.77148
407.188171,80216.78906
408.19046,11415.36133
409.167297,7528.844727
409.263062,39220.55859
409.292603,7612.416504
409.405365,13980.45898
410.162476,23599.5293
411.158722,10946.36914
411.348236,33210.28516
413.222778,33323.72266
414.923553,8313.765625
415.322968,11250.73047
416.954468,12517.83496
417.0383,11231.42969
417.14975,8795.47168
419.209137,32219.39844
419.239716,68008.58594
420.242889,15345.11035
420.94101,9352.369141
421.202972,55284.10156
421.227417,25395.55859
421.331451,7844.64502
423.138336,8231.248047
423.421082,24530.6543
425.258423,135189.1719
425.364349,12182.90234
426.26236,38707.92578
427.01886,74185.96094
429.154724,12142.62207
429.334137,33980.47656
430.336578,10802.04981
431.194153,7672.211426
431.230988,6749.203613
432.19223,12070.03906
433.13678,11680.55273
433.335602,273708.2813
434.214478,14070.97754
434.338409,85585.04688
434.981354,25656.59766
435.202881,57232.94141
435.344604,10220.29297
436.207184,12092.65723
438.968079,95953.52344
439.272308,6940.534668
439.379547,26627.22461
440.964539,14972.64258
440.998962,48128.37109
441.253357,241730.9375
442.256683,42430.34766
444.985443,156801.6563
445.021637,32766.00781
445.35437,72011.83594
446.357269,37540.09766
446.981506,54595.35938
447.034943,11295.54492
447.134155,23127.02344
447.270691,82700.16406
447.959015,7759.355469
448.273773,27118.83594
449.361755,12886.16016
451.331329,10750.30273
453.2901,32406.28125
453.394867,9261.773438
454.941437,10978.17578
455.014282,8974.144531
456.94104,9387.779297
456.995697,27846.16406
457.183258,45808.71875
457.318298,7273.783203
457.365326,32935.51953
457.939728,38274.00391
458.366791,8514.420898
458.938293,10926.26758
460.223022,7699.209473
460.960693,11090.21777
462.932007,8572.413086
463.013123,383662.875
463.049225,12060.37109
463.235687,12788.03711
463.329041,152470.4063
464.016693,42279.39844
464.330811,42676.94141
465.305023,21461.80859
465.98761,12266.13184
467.411072,10716.92285
469.029785,622092.5
469.064087,68554.4375
469.284241,62408.69141
470.03299,79880.29688
470.288361,28057.66016
471.034576,14132.06934
472.004395,37095.08594
475.1745,10268.9668
475.968292,6489.330078
477.198395,8092.989258
477.393921,8723.173828
478.90036,8076.571777
478.986786,41342.12891
479.007233,10157.61719
479.230316,38061.73438
480.234467,6564.245117
480.984924,56485.89453
481.425568,6462.194824
481.983368,122173.2109
482.982758,31480.41992
483.008484,10780.86133
483.303955,10457.11426
484.977539,14425.00781
485.003571,69622.19531
485.024231,24634.36719
485.279785,157481.0469
485.396912,31706.67188
486.282959,28337.44922
486.978333,32676.24023
487.306213,25617.89258
488.976257,12552.80762
489.190521,13907.50879
489.30368,10038.40039
490.195038,6464.369141
490.974518,8645.960938
492.940247,8057.229492
493.041595,12417.87305
495.002899,8235.860352
495.226196,25530.58203
497.315521,11606.87109
498.02063,9906.657227
498.957428,15184.70117
499.040588,9606.776367
499.150055,7402.246582
499.209076,10324.22363
500.954163,11468.26172
501.020081,28843.7168
501.242615,72636.90625
502.247131,11135.84668
502.944855,38018.99609
503.206085,15306.71973
504.940277,9180.484375
504.97226,6365.447266
505.000946,12334.81836
505.375885,383885.9063
506.378326,134536.0156
507.261047,8903.648438
507.373352,12775.81348
508.376465,6994.243164
508.986389,7097.707031
509.022278,69633.73438
509.059021,11069.33398
511.018646,10282.90723
511.157837,13470.93066
513.310608,76093.92188
514.313293,8419.566406
516.217773,36375.94141
516.984192,25294.53125
520.971497,74220.61719
521.384521,6829.307129
522.969116,9221.667969
522.981689,7665.401367
523.000305,63896.33594
523.256165,41320.85156
524.259521,9902.537109
524.97229,8568.459961
526.231873,7402.57666
526.989014,160285.5156
527.024597,9765.058594
527.992065,35068.64844
528.986084,68402.42969
529.273682,62545.46094
529.306213,96483.38281
529.962646,10745.24414
530.276978,7156.913574
530.309509,32706.18359
532.959961,8562.072266
533.408325,7991.143066
537.017883,31633.27539
538.998657,39115.06641
539.185242,35591.70703
539.942993,14554.7334
541.342224,9556.143555
542.962891,51460.01953
544.238892,7496.589355
544.960083,11383.3125
545.016418,253756.0156
545.053284,23634.33789
545.24823,7597.612793
546.019531,39771.49219
551.033203,624702.125
551.068054,77842.99219
551.288635,25120.2168
552.037048,90514.70313
552.074585,8523.530273
553.039429,14489.56445
554.007141,41691.32031
555.216125,11725.42285
557.33606,33853.6875
557.970825,10590.08106
558.342041,8599.389648
558.914429,8065.887695
559.201538,11504.87402
559.43988,10854.71973
560.903015,7033.654297
560.990356,30359.54883
562.899414,10298.48828
562.963806,8516.858398
562.98938,38699.28906
563.987305,60196.07813
564.988159,23505.93164
565.012146,12173.46094
565.309021,8021.818359
566.981689,31615.32031
567.006836,122910.0234
567.028625,22762.57227
567.281616,10035.79981
568.009766,11173.82617
568.977722,22837.73438
570.348022,9254.416016
571.193359,7513.060059
573.331726,79927.5625
574.334534,11183.6709
574.94519,8380.624023
575.045776,25996.99805
575.137146,11368.05469
579.104797,7825.356445
580.229126,10327.21973
580.960266,26843.11523
581.044189,9419.414063
582.957397,9072.619141
582.982117,12768.45313
583.023315,34865.28125
583.245728,88704.88281
584.249817,12784.97266
584.947449,63899.93359
585.212524,9932.12207
586.945068,42634.39063
587.003723,27661.66602
587.232788,22189.38086
589.009827,10776.27344
591.025574,74831.55469
591.062012,8061.733398
591.147339,8084.063965
593.020996,35355.30859
593.161499,14156.62012
594.975525,11115.30957
596.956848,13294.73926
597.146362,7951.422852
598.221558,44368.25
598.986877,43194.59766
599.218872,14738.06348
601.363342,24132.3457
602.919434,12407.22656
602.973755,86754.4375
603.015991,7823.840332
604.973572,26784.28711
605.005005,78885.03125
605.168701,8388.404297
605.260864,12648.22754
605.979919,7038.383789
606.007568,13336.13574
607.001709,12243.09375
608.992432,218933.4063
609.023926,11409.41992
609.099426,13708.41992
609.260376,6977.353516
609.994629,39363.58594
610.989258,90979.08594
611.277466,62055.75
611.306458,13183.31348
611.966736,8360.27832
611.992249,12037.35059
612.281128,14569.5957
612.394653,57361.32031
613.39679,13919.72461
617.062439,10663.07031
617.18811,9691.723633
617.358887,57537.16016
618.361023,10461.15918
619.020935,28498.78906
620.9776,11972.2627
621.002258,26267.1875
621.190857,24725.56055
621.947693,9106.819336
622.194946,8858.772461
623.112671,11196.18652
624.939392,11023.70996
624.964722,61834.03516
626.938538,9437.365234
626.963501,11176.10938
627.019653,295474.5625
627.052551,24291.06641
627.251892,7846.491211
628.021912,56780.99609
629.994507,9273.332031
630.36908,10127.61426
631.013367,9878.712891
631.20105,7733.913086
633.036804,719686.375
633.070862,44896.57031
634.039917,118356.25
635.042358,38082.55859
636.011597,38332.91016
637.130859,14795.46973
637.216614,7718.909668
639.127075,11558.85254
639.974182,13939.03125
640.916504,9482.459961
640.9776,8350.875977
641.126892,7685.73877
641.205017,28934.05664
641.397888,10917.95215
642.905579,8197.618164
642.99353,28467.95898
643.059387,9173.921875
644.992615,30660.83789
645.031006,8438.120117
645.388062,9642.251953
645.532349,26066.83203
645.991943,57046.58203
646.53479,8120.140137
646.992065,9888.092773
648.983032,24957.62109
649.008545,124212.625
649.146667,9296.926758
649.98761,8420.770508
650.013367,9885.756836
650.981079,26831.12305
651.010193,10671.80371
651.144653,8405.131836
651.983643,24629.86719
653.144775,10747.23633
653.198547,11907.42481
656.948242,14869.55762
657.048462,26846.16992
657.078186,10227.43652
659.232605,13520.02441
660.934204,28309.54688
661.385132,29396.37305
661.965759,9379.175781
662.964661,30584.50391
663.044434,9445.455078
663.160278,13151.11719
665.029053,12890.11231
665.164734,8770.538086
665.249695,72267.71875
666.253906,9265.5
666.952148,74644.53906
667.518066,7965.243652
668.51886,9587.400391
668.624329,9851.936523
668.655273,19471.67578
668.950134,53700.62891
669.006836,7750.187012
671.091858,11423.83789
673.029663,80250.67188
675.025635,35393.97656
676.03302,8520.603516
676.98053,11703.15332
679.551575,8918.078125
680.226196,9373.480469
680.619934,7817.176758
680.99469,28267.26367
682.635498,12455.67188
682.9245,13722.67969
684.437683,8394.1875
684.922974,10002.6875
684.977722,108235.6484
685.97821,13469.64648
686.976746,34975.78516
687.009277,64278.65625
687.262512,26586.36914
687.979004,9296.954102
689.004578,28272.58789
690.99646,201944.3125
691.032532,31375.82031
691.999939,43331.59375
692.995422,59393.77734
693.027954,9840.705078
693.281494,47905.60547
693.96582,21514.94922
694.678162,7370.030273
695.00592,13112.37305
696.653137,8419.685547
697.493042,10145.35156
700.952393,12663.52148
701.024048,30423.74219
702.951416,11422.57129
703.006897,32599.77148
703.193909,11818.72363
703.94989,41966.29688
705.413391,13167.09863
705.554749,36253.5
706.234131,7983.269043
706.556335,9733.232422
706.969971,77455.10156
708.654053,10350.62402
708.941528,8599.993164
709.023376,247686.2656
709.059448,23836.375
710.025757,36514.13281
710.667175,9449.541016
711.996765,10944.60352
713.01709,7778.671875
715.040405,525797.6875
715.07666,35531.91797
716.042908,118433.125
717.044983,33333.02344
717.572327,34216.32422
718.014221,32221.29492
718.575806,12882.78809
719.222717,11073.61133
719.574585,8331.893555
720.921875,10611.15723
721.977295,12488.7334
722.981384,15070.61914
723.20874,9285.172852
724.6828,9210.304688
724.911194,14041.39746
724.994934,37865.69141
726.001099,14073.32617
726.996948,37075.13672
727.997864,42305.39063
728.029846,8572.40625
728.991455,10141.77246
731.012756,96297.17188
732.015625,30162.37695
732.984436,26020.67969
737.594971,8941.972656
738.699463,14799.06152
738.951111,23745.10938
739.051147,24868.15625
740.884521,10456.79688
741.237427,8861.728516
742.937622,22283.27734
742.972656,9475.945313
743.968262,14869.80664
744.967834,27766.13672
745.161438,8446.507813
747.03064,32560.27734
747.25238,36890.96484
748.957825,44758.89453
750.951843,32287.94531
753.549072,25857.67969
754.692749,10042.40039
755.031189,33574.32422
757.028259,25746.87891
759.06665,24755.48438
759.618958,81222.10938
760.623169,39791.92188
761.619019,29600.87109
762.227539,11960.9541
762.9953,29982.55273
766.929688,8315.969727
766.981812,62601.94141
768.977356,11900.66309
769.012695,43063.15625
772.999512,133958.5156
773.0354,17978.99609
774.00238,38523.53906
774.996887,34556.99219
775.284973,27128.61523
777.595337,45348.65234
778.597107,30926.91406
779.595154,9460.241211
782.95636,13502.97559
783.028198,11495.9668
785.009949,28096.94141
785.953979,14390.31445
785.993286,8742.227539
788.970642,50175.08203
790.972717,16908.17969
791.025879,153786.5
791.062256,13838.6416
792.029419,33792.17969
795.596069,31553.23047
796.598145,11770.37793
797.043823,235302.6406
797.080444,21123.55859
797.596069,28705.0332
797.741699,8260.160156
798.04657,75872.55469
801.667114,27765.41211
801.979675,8419.897461
803.980103,9821.496094
804.98822,11093.66504
806.999512,35287.89453
807.998962,10342.13184
808.913452,13164.86621
809.999268,24982.37695
810.756409,10363.05078
811.000916,8606.263672
813.016724,84013.1875
814.019775,12270.9209
818.59436,29700.52539
819.596313,11266.2666
819.641052,114849.6328
820.643127,80816.78906
821.054077,12986.15332
821.643188,15046.89063
823.240845,9118.094727
826.935974,10527.48438
829.256836,29532.77148
830.259155,10332.14648
830.957214,32225.74023
831.659058,41629.19141
832.660339,25547.21289
832.954895,14489.18945
833.660156,9935.353516
834.243591,9310.353516
837.034729,11111.28027
839.032959,11368.59961
841.072327,12664.25195
843.653381,12483.39648
845.003418,26309.91992
845.229187,8093.301758
846.932068,13274.04199
848.987122,44308.02344
849.634888,12834.75488
849.988464,11131.31055
850.977112,12185.60449
851.018982,22955.31641
851.272949,11325.78906
851.633789,12342.09961
854.583008,11097.15527
855.002258,71225.94531
856.999573,13359.71387
857.285522,24752.50977
866.600464,10223.92188
866.957825,13154.97168
867.007385,13170.5332
870.975464,32211.56055
873.027405,64220.21484
873.705811,27897.5918
874.029846,10312.07422
879.047485,99255.4375
880.050232,11269.55664
887.210388,11766.5
889.002075,11973.80273
891.679932,35356.05078
892.683105,14445.53027
895.017944,45985.4375
899.025208,10443.52344
905.24176,10273.29492
908.649109,11502.45508
911.259766,39402.51563
914.95813,10404.80078
915.005493,10433.70117
927.002991,9775.487305
928.935364,12886.58984
930.989319,29001.74805
933.726379,47204.67969
934.727417,14025.54688
935.734131,8991.604492
937.004089,37622.22266
939.003174,9172.00293
941.785889,14487.33984
946.959534,10788.64258
950.957642,9898.814453
952.980591,36678.48047
955.030457,27658.74805
956.033386,13475.31641
961.048401,29799.46484
971.002686,8729.213867
977.022339,11115.78516
977.761169,13304.41895
978.765503,12068.66992
992.440186,10334.41602
994.959778,11939.63184
995.813293,10628.12793
1000.19696,9014.728516
1001.806458,59655.27734
1002.805603,54111.90234
1003.80957,29620.69922
1004.399597,10176.02246
1004.813171,9850.859375
1013.820984,8971.724609
1019.011719,8930.986328
1043.054565,10756.68457
1055.871948,11407.35156
1056.874146,14204.93652
1073.845093,26117.46875
1074.851074,27861.34375
1091.851929,9521.384766
1094.992065,12569.70606
1101.009399,10230.3418
1115.892944,71658.22656
1116.897949,34719.44922
1117.893921,40826.23047
1125.060913,10044.93262
1168.164551,12130.80078
1177.924805,9167.614258
1371.133545,35771.49219
1379.988281,10698.83887
1430.966309,9438.993164
1470.947754,9066.991211
1479.987305,14602.22656
1512.093384,11015.85352
1539.10498,9328.657227
1568.182007,11112.82617
1579.978882,25088.42969
